--------- beginning of crash
07-01 21:39:08.100 25369 25386 F DEBUG   : *** *** *** *** *** *** *** *** *** *** *** *** *** *** *** ***
07-01 21:39:08.100 25369 25386 F DEBUG   : Build fingerprint: 'samsung/a22nnxx/a22:13/TP1A.220624.014/A225FXXSBDYE2:user/release-keys'
07-01 21:39:08.100 25369 25386 F DEBUG   : Revision: '3'
07-01 21:39:08.100 25369 25386 F DEBUG   : ABI: 'arm64'
07-01 21:39:08.100 25369 25386 F DEBUG   : Processor: '-1'
07-01 21:39:08.100 25369 25386 F DEBUG   : Timestamp: 2025-07-01 21:39:06.534908852+0530
07-01 21:39:08.100 25369 25386 F DEBUG   : Process uptime: 287s
07-01 21:39:08.100 25369 25386 F DEBUG   : Cmdline: com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:5
07-01 21:39:08.100 25369 25386 F DEBUG   : pid: 25369, tid: 25386, name: binder:25369_3  >>> com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:5 <<<
07-01 21:39:08.100 25369 25386 F DEBUG   : uid: 90005
07-01 21:39:08.100 25369 25386 F DEBUG   : tagged_addr_ctrl: 0000000000000001 (PR_TAGGED_ADDR_ENABLE)
07-01 21:39:08.100 25369 25386 F DEBUG   : signal 0 (SIGSEGV), code 1 (SEGV_MAPERR), fault addr --------
07-01 21:39:08.100 25369 25386 F DEBUG   : Cause: null pointer dereference
07-01 21:39:08.101 25369 25386 F DEBUG   :     x0  0000000000000001  x1  000000740000c008  x2  0000007400030040  x3  000000a87e5a011e
07-01 21:39:08.101 25369 25386 F DEBUG   :     x4  0000000001c9c380  x5  0000000000001f40  x6  0000000000000000  x7  00000000146e3784
07-01 21:39:08.101 25369 25386 F DEBUG   :     x8  000000007fffffff  x9  8000000000000000  x10 0000000000000000  x11 000000a87e54ea80
07-01 21:39:08.101 25369 25386 F DEBUG   :     x12 0000000000000018  x13 0000000068640822  x14 001e2de5f3c7bcb8  x15 00001ca1a09d912d
07-01 21:39:08.101 25369 25386 F DEBUG   :     x16 0000000000000001  x17 0000007c026b0d20  x18 0000007b29034000  x19 0000000000000000
07-01 21:39:08.101 25369 25386 F DEBUG   :     x20 000000740000c000  x21 0000000001c9c380  x22 0000007b541fafd0  x23 000000a87e5a011e
07-01 21:39:08.101 25369 25386 F DEBUG   :     x24 0000007afb85b000  x25 0000007b541fb140  x26 0000007b541fb144  x27 0000007b541fb140
07-01 21:39:08.101 25369 25386 F DEBUG   :     x28 0000007b541fb040  x29 0000007b541faf80
07-01 21:39:08.101 25369 25386 F DEBUG   :     lr  0000007af6731b68  sp  0000007b541fabd0  pc  0000007af6731b74  pst 0000000080001000
07-01 21:39:08.101 25369 25386 F DEBUG   : backtrace:
07-01 21:39:08.101 25369 25386 F DEBUG   :       #00 pc 00000000052f6b74  /data/app/~~8tUHBgNLgRYJGNEUadcWkw==/com.google.android.trichromelibrary_715111733-z45_WaLDXdBYT60E5S4qHw==/base.apk!libmonochrome_64.so (BuildId: 9570d3ab2807ff75b042dbf79539f60b55e2746c)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #01 pc 0000000004037198  /data/app/~~8tUHBgNLgRYJGNEUadcWkw==/com.google.android.trichromelibrary_715111733-z45_WaLDXdBYT60E5S4qHw==/base.apk!libmonochrome_64.so (BuildId: 9570d3ab2807ff75b042dbf79539f60b55e2746c)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #02 pc 0000000000461754  /apex/com.android.art/lib64/libart.so (art_quick_generic_jni_trampoline+148) (BuildId: 4bf4747707ca903605931dd6b3d0480c)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #03 pc 0000000000209398  /apex/com.android.art/lib64/libart.so (nterp_helper+152) (BuildId: 4bf4747707ca903605931dd6b3d0480c)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #04 pc 00000000000e8cb4  /data/app/~~IKyCsmBJnrwS-YNUbQQSlA==/com.android.chrome-Fk1iZlMKkTwGSNoxgsibRw==/base.apk
07-01 21:39:08.101 25369 25386 F DEBUG   :       #05 pc 000000000020a254  /apex/com.android.art/lib64/libart.so (nterp_helper+3924) (BuildId: 4bf4747707ca903605931dd6b3d0480c)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #06 pc 00000000000e89c6  /data/app/~~IKyCsmBJnrwS-YNUbQQSlA==/com.android.chrome-Fk1iZlMKkTwGSNoxgsibRw==/base.apk
07-01 21:39:08.101 25369 25386 F DEBUG   :       #07 pc 0000000000721ef8  /system/framework/arm64/boot-framework.oat (android.os.Binder.execTransactInternal+1016) (BuildId: 4f687e16b5b9a376e216a45a7254745c617a3634)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #08 pc 00000000007219e0  /system/framework/arm64/boot-framework.oat (android.os.Binder.execTransact+304) (BuildId: 4f687e16b5b9a376e216a45a7254745c617a3634)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #09 pc 0000000000457d6c  /apex/com.android.art/lib64/libart.so (art_quick_invoke_stub+556) (BuildId: 4bf4747707ca903605931dd6b3d0480c)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #10 pc 00000000004ed728  /apex/com.android.art/lib64/libart.so (art::JValue art::InvokeVirtualOrInterfaceWithVarArgs<art::ArtMethod*>(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, art::ArtMethod*, std::__va_list)+856) (BuildId: 4bf4747707ca903605931dd6b3d0480c)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #11 pc 00000000005e8324  /apex/com.android.art/lib64/libart.so (art::JNI<false>::CallBooleanMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list)+184) (BuildId: 4bf4747707ca903605931dd6b3d0480c)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #12 pc 00000000000c47a8  /system/lib64/libandroid_runtime.so (_JNIEnv::CallBooleanMethod(_jobject*, _jmethodID*, ...)+120) (BuildId: 30791b763604abc4513e3e36cb5d57e9)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #13 pc 000000000017a5fc  /system/lib64/libandroid_runtime.so (JavaBBinder::onTransact(unsigned int, android::Parcel const&, android::Parcel*, unsigned int)+156) (BuildId: 30791b763604abc4513e3e36cb5d57e9)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #14 pc 0000000000051a4c  /system/lib64/libbinder.so (android::BBinder::transact(unsigned int, android::Parcel const&, android::Parcel*, unsigned int)+236) (BuildId: 95b4c1b0a8f1318a116bf5674604d87d)
07-01 21:39:08.101 25369 25386 F DEBUG   :       #15 pc 000000000005cbf8  /system/lib64/libbinder.so (android::IPCThreadState::executeCommand(int)+1016) (BuildId: 95b4c1b0a8f1318a116bf5674604d87d)
07-01 21:39:08.102 25369 25386 F DEBUG   :       #16 pc 000000000005c730  /system/lib64/libbinder.so (android::IPCThreadState::getAndExecuteCommand()+160) (BuildId: 95b4c1b0a8f1318a116bf5674604d87d)
07-01 21:39:08.102 25369 25386 F DEBUG   :       #17 pc 000000000005cfd4  /system/lib64/libbinder.so (android::IPCThreadState::joinThreadPool(bool)+68) (BuildId: 95b4c1b0a8f1318a116bf5674604d87d)
07-01 21:39:08.102 25369 25386 F DEBUG   :       #18 pc 000000000008ba9c  /system/lib64/libbinder.so (android::PoolThread::threadLoop()+444) (BuildId: 95b4c1b0a8f1318a116bf5674604d87d)
07-01 21:39:08.102 25369 25386 F DEBUG   :       #19 pc 0000000000013550  /system/lib64/libutils.so (android::Thread::_threadLoop(void*)+416) (BuildId: 62128a51f31d41bbd0d14333ccf95e95)
07-01 21:39:08.102 25369 25386 F DEBUG   :       #20 pc 00000000000cd7bc  /system/lib64/libandroid_runtime.so (android::AndroidRuntime::javaThreadShell(void*)+140) (BuildId: 30791b763604abc4513e3e36cb5d57e9)
07-01 21:39:08.102 25369 25386 F DEBUG   :       #21 pc 00000000000fd040  /apex/com.android.runtime/lib64/bionic/libc.so (__pthread_start(void*)+208) (BuildId: 4d6e56b2321dd2889f771482b268b706)
07-01 21:39:08.102 25369 25386 F DEBUG   :       #22 pc 000000000008f5e0  /apex/com.android.runtime/lib64/bionic/libc.so (__start_thread+64) (BuildId: 4d6e56b2321dd2889f771482b268b706)
07-03 16:19:31.165 27947 28082 E AndroidRuntime: FATAL EXCEPTION: slack-instrumented-io-54
07-03 16:19:31.165 27947 28082 E AndroidRuntime: Process: com.Slack, PID: 27947
07-07 22:31:29.738 17914 17914 E AndroidRuntime: FATAL EXCEPTION: main
07-07 22:31:29.738 17914 17914 E AndroidRuntime: Process: com.android.settings, PID: 17914
07-07 22:31:29.738 17914 17914 E AndroidRuntime: java.lang.RuntimeException: Unable to resume activity {com.android.settings/com.android.settings.SubSettings}: java.lang.RuntimeException: Failed to call observer method
07-07 22:31:29.738 17914 17914 E AndroidRuntime: 	at android.app.ActivityThread.performResumeActivity(ActivityThread.java:5378)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:604)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1067)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: Caused by: androidx.fragment.app.Fragment$l: Unable to instantiate fragment com.swmansion.rnscreens.p: calling Fragment constructor caused an exception
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.Fragment.instantiate(SourceFile:7)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.i.b(Unknown Source:0)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.FragmentManager$d.a(Unknown Source:17)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.FragmentState.a(Unknown Source:2)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.w.<init>(SourceFile:3)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.FragmentManager.m1(Unknown Source:245)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.FragmentManager.n(Unknown Source:141)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.j.a(Unknown Source:4)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.FragmentActivity.o(Unknown Source:3)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.FragmentActivity.i(Unknown Source:0)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.g.a(Unknown Source:2)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at f.a.c(Unknown Source:20)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.activity.ComponentActivity.onCreate(Unknown Source:7)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.FragmentActivity.onCreate(Unknown Source:0)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at com.facebook.react.ReactActivity.onCreate(Unknown Source:0)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at com.transitfe.MainActivity.onCreate(Unknown Source:3)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at android.app.Activity.performCreate(Activity.java:8591)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at android.app.Activity.performCreate(Activity.java:8570)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at android.app.Instrumentation.callActivityOnCreate(Instrumentation.java:1384)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:4150)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	... 12 more
07-24 21:54:11.682  9515  9515 E AndroidRuntime: Caused by: java.lang.reflect.InvocationTargetException
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at java.lang.reflect.Constructor.newInstance0(Native Method)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at java.lang.reflect.Constructor.newInstance(Constructor.java:343)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at androidx.fragment.app.Fragment.instantiate(SourceFile:4)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	... 31 more
07-24 21:54:11.682  9515  9515 E AndroidRuntime: Caused by: java.lang.IllegalStateException: Screen fragments should never be restored. Follow instructions from https://github.com/software-mansion/react-native-screens/issues/17#issuecomment-424704067 to properly configure your main activity.
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	at com.swmansion.rnscreens.p.<init>(SourceFile:3)
07-24 21:54:11.682  9515  9515 E AndroidRuntime: 	... 34 more
--------- beginning of system
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.snapchat.android|g:SNAP-cdf86ada-8500-5d20-8c53-ac0e9cfae379 ,value= summary : null , child : 1key = 0|com.snapchat.android|-1873460047|null|10252 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-953492793|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-953492793|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.snapchat.android|g:SNAP-3b138b9a-f136-5932-b549-1f8e0fec30a8 ,value= summary : null , child : 1key = 0|com.snapchat.android|-1944722067|null|10252 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.instagram.android|g:-1495996954-ig_direct-direct-14474364081;thread_id:340282366841710301244258749952397657909 ,value= summary : null , child : 1key = 0|com.instagram.android|64278|direct|14474364081;thread_id:340282366841710301244258749952397657909|10301 , value =  NotificationData { tag= direct|14474364081;thread_id:340282366841710301244258749952397657909 } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-195663362|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-195663362|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.ubercab|5|eca0bba51aa79431c4af6a3de5e11449|10275 ,value= summary : null , child : 1key = 0|com.ubercab|5|eca0bba51aa79431c4af6a3de5e11449|10275 , value =  NotificationData { tag= eca0bba51aa79431c4af6a3de5e11449 } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-1528136651|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-1528136651|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.truecaller|2131367317|+918848285621|10288 ,value= summary : null , child : 1key = 0|com.truecaller|2131367317|+918848285621|10288 , value =  NotificationData { tag= +918848285621 } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-1496138755|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-1496138755|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-1587088519|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-1587088519|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.ubercab|5|5c6e0ffc881a9595acb0aa2986845b29|10275 ,value= summary : null , child : 1key = 0|com.ubercab|5|5c6e0ffc881a9595acb0aa2986845b29|10275 , value =  NotificationData { tag= 5c6e0ffc881a9595acb0aa2986845b29 } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|967923165|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|967923165|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.rapido.passenger|46153298|null|10483 ,value= summary : null , child : 1key = 0|com.rapido.passenger|46153298|null|10483 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-858939570|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-858939570|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|2100028453|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|2100028453|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.snapchat.android|g:mischief_snap~b228810a-fecf-475b-9187-9f98a7af010b-b228810a-fecf-475b-9187-9f98a7af010b ,value= summary : null , child : 1key = 0|com.snapchat.android|-525173526|null|10252 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|1402819335|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|1402819335|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.797  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.ubercab|8|trip|10275 ,value= summary : null , child : 1key = 0|com.ubercab|8|trip|10275 , value =  NotificationData { tag= trip } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-1173351657|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-1173351657|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.truecaller|2131367311|+919778761825|10288 ,value= summary : null , child : 1key = 0|com.truecaller|2131367311|+919778761825|10288 , value =  NotificationData { tag= +919778761825 } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.rapido.passenger|47257211|null|10483 ,value= summary : null , child : 1key = 0|com.rapido.passenger|47257211|null|10483 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.ubercab|1752488657|6b68f562e4c851cf1a499c418ac67858|10275 ,value= summary : null , child : 1key = 0|com.ubercab|1752488657|6b68f562e4c851cf1a499c418ac67858|10275 , value =  NotificationData { tag= 6b68f562e4c851cf1a499c418ac67858 } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|31979660|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|31979660|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.snapchat.android|g:SNAP-44c46489-99b0-5b68-9fbd-6c5e50f6e0bd ,value= summary : null , child : 1key = 0|com.snapchat.android|1380837594|null|10252 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.ubercab|5|39fde218eba752324d548cad7a2eaae9|10275 ,value= summary : null , child : 1key = 0|com.ubercab|5|39fde218eba752324d548cad7a2eaae9|10275 , value =  NotificationData { tag= 39fde218eba752324d548cad7a2eaae9 } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|1541775608|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|1541775608|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.instagram.android|g:-1495996954-ig_direct-direct-14474364081;thread_id:340282366841710301244259003915702261576 ,value= summary : null , child : 1key = 0|com.instagram.android|64278|direct|14474364081;thread_id:340282366841710301244259003915702261576|10301 , value =  NotificationData { tag= direct|14474364081;thread_id:340282366841710301244259003915702261576 } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.ubercab|5|9ea91271783842ea0cb08a59218da2c7|10275 ,value= summary : null , child : 1key = 0|com.ubercab|5|9ea91271783842ea0cb08a59218da2c7|10275 , value =  NotificationData { tag= 9ea91271783842ea0cb08a59218da2c7 } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.ubercab|3|69099751-4c5a-4093-8c25-f38f50dabef9|10275 ,value= summary : null , child : 1key = 0|com.ubercab|3|69099751-4c5a-4093-8c25-f38f50dabef9|10275 , value =  NotificationData { tag= 69099751-4c5a-4093-8c25-f38f50dabef9 } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.ubercab|3|49aa9ca3-9e46-4008-8568-510e7f0dc762|10275 ,value= summary : null , child : 1key = 0|com.ubercab|3|49aa9ca3-9e46-4008-8568-510e7f0dc762|10275 , value =  NotificationData { tag= 49aa9ca3-9e46-4008-8568-510e7f0dc762 } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.rapido.passenger|46149283|null|10483 ,value= summary : null , child : 1key = 0|com.rapido.passenger|46149283|null|10483 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-1338515382|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-1338515382|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|in.swiggy.android|17987|687cb886ebfc5c821fc2ac3bFTGPAB1P0L0|10273 ,value= summary : null , child : 1key = 0|in.swiggy.android|17987|687cb886ebfc5c821fc2ac3bFTGPAB1P0L0|10273 , value =  NotificationData { tag= 687cb886ebfc5c821fc2ac3bFTGPAB1P0L0 } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.snapchat.android|g:voicenote~320b66b4-81c7-4936-96dd-7cb653fc1ec4 ,value= summary : null , child : 1key = 0|com.snapchat.android|1637217691|null|10252 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.rapido.passenger|666|null|10483 ,value= summary : null , child : 1key = 0|com.rapido.passenger|666|null|10483 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.ubercab|18|null|10275 ,value= summary : null , child : 1key = 0|com.ubercab|18|null|10275 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.ubercab|5|d458e6a9381c1286aedfe3a020d4a22a|10275 ,value= summary : null , child : 1key = 0|com.ubercab|5|d458e6a9381c1286aedfe3a020d4a22a|10275 , value =  NotificationData { tag= d458e6a9381c1286aedfe3a020d4a22a } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-706963758|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-706963758|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-1513800346|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-1513800346|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|857825768|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|857825768|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-2013575208|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-2013575208|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.798  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|1334984248|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|1334984248|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.799  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.snapchat.android|g:SNAP-624f3e12-f74f-5237-adba-e79c2ce770cf ,value= summary : null , child : 1key = 0|com.snapchat.android|-1649697125|null|10252 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.800  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|105599414|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|105599414|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.800  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|341449307|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|341449307|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.800  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.snapchat.android|g:mischief_snap~dc86bfde-3610-4199-8b97-44344d82df62-dc86bfde-3610-4199-8b97-44344d82df62 ,value= summary : null , child : 1key = 0|com.snapchat.android|1662516490|null|10252 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.800  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.snapchat.android|g:SNAP-e1276682-7071-5449-911e-b9b947f70dc1 ,value= summary : null , child : 1key = 0|com.snapchat.android|-1934542697|null|10252 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.800  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.truecaller|93932|null|10288 ,value= summary : null , child : 1key = 0|com.truecaller|93932|null|10288 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.800  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.truecaller|2131367317|+918138081444|10288 ,value= summary : null , child : 1key = 0|com.truecaller|2131367317|+918138081444|10288 , value =  NotificationData { tag= +918138081444 } , } 
07-25 09:35:43.800  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|1533816560|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|1533816560|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.800  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-411503989|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-411503989|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.800  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.rapido.passenger|6434|null|10483 ,value= summary : null , child : 1key = 0|com.rapido.passenger|6434|null|10483 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.800  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.linkedin.android|-683084507|null|10248 ,value= summary : null , child : 1key = 0|com.linkedin.android|-683084507|null|10248 , value =  NotificationData { tag= null } , } 
07-25 09:35:43.800  1406  1406 D EdgeLightingPolicyManager.NotificationGroup: group key = 0|com.ubercab|8|a744c4a7eed1995243e84f7031fd5cde|10275 ,value= summary : null , child : 1key = 0|com.ubercab|8|a744c4a7eed1995243e84f7031fd5cde|10275 , value =  NotificationData { tag= a744c4a7eed1995243e84f7031fd5cde } , } 
